MsgType,MsgStartTime,MsgStopTime,MsgPowerRole
AUX,2980.311,2980.66,DUT
AUX,2981.311,2981.66,DUT
AUX,2982.311,2982.66,DUT
AUX,2983.311,2983.66,DUT
AUX,2984.311,2984.66,DUT
AUX,2985.311,2985.66,DUT
AUX,2986.311,2986.66,DUT
AUX,2987.311,2987.66,DUT
AUX,2988.311,2988.66,DUT
AUX,2989.311,2989.66,DUT
AUX,2990.311,2990.66,DUT
AUX,2991.311,2991.66,DUT
AUX,2992.311,2992.66,DUT
AUX,2993.311,2993.66,DUT
AUX,2994.311,2994.66,DUT
AUX,2995.311,2995.66,DUT
AUX,2996.311,2996.66,DUT
AUX,2997.311,2997.66,DUT
AUX,2998.311,2998.66,DUT
AUX,2999.311,2999.66,DUT
AUX,3000.311,3000.66,DUT
AUX,3001.311,3001.66,DUT
AUX,3002.311,3002.66,DUT
AUX,3003.311,3003.66,DUT
AUX,3004.311,3004.66,DUT
AUX,3005.311,3005.66,DUT
AUX,3006.311,3006.66,DUT
AUX,3007.311,3007.66,DUT
AUX,3008.311,3008.66,DUT
AUX,3009.311,3009.66,DUT
AUX,3010.311,3010.66,DUT
AUX,3011.311,3011.66,DUT
AUX,3012.311,3012.66,DUT
AUX,3013.311,3013.66,DUT
AUX,3014.311,3014.66,DUT
AUX,3015.311,3015.66,DUT
AUX,3016.311,3016.66,DUT
AUX,3017.311,3017.66,DUT
AUX,3018.311,3018.66,DUT
AUX,3019.311,3019.66,DUT
AUX,3020.311,3020.66,DUT
AUX,3021.311,3021.66,DUT
AUX,3022.311,3022.66,DUT
AUX,3023.311,3023.66,DUT
AUX,3024.311,3024.66,DUT
AUX,3025.311,3025.66,DUT
AUX,3026.311,3026.66,DUT
AUX,3027.311,3027.66,DUT
AUX,3028.311,3028.66,DUT
AUX,3029.311,3029.66,DUT
AUX,3030.311,3030.66,DUT
AUX,3031.311,3031.66,DUT
AUX,3032.311,3032.66,DUT
AUX,3033.311,3033.66,DUT
AUX,3034.311,3034.66,DUT
AUX,3035.311,3035.66,DUT
AUX,3036.311,3036.66,DUT
AUX,3037.311,3037.66,DUT
AUX,3038.311,3038.66,DUT
AUX,3039.311,3039.66,DUT
AUX,3040.311,3040.66,DUT
AUX,3041.311,3041.66,DUT
AUX,3042.311,3042.66,DUT
AUX,3043.311,3043.66,DUT
AUX,3044.311,3044.66,DUT
AUX,3045.311,3045.66,DUT
AUX,3046.311,3046.66,DUT
AUX,3047.311,3047.66,DUT
AUX,3048.311,3048.66,DUT
AUX,3049.311,3049.66,DUT
AUX,3050.311,3050.66,DUT
AUX,3051.311,3051.66,DUT
AUX,3052.311,3052.66,DUT
AUX,3053.311,3053.66,DUT
AUX,3054.311,3054.66,DUT
AUX,3055.311,3055.66,DUT
AUX,3056.311,3056.66,DUT
AUX,3057.311,3057.66,DUT
AUX,3058.311,3058.66,DUT
AUX,3059.311,3059.66,DUT
AUX,3060.311,3060.66,DUT
AUX,3061.311,3061.66,DUT
AUX,3062.311,3062.66,DUT
AUX,3063.311,3063.66,DUT
AUX,3064.311,3064.66,DUT
AUX,3065.311,3065.66,DUT
AUX,3066.311,3066.66,DUT
AUX,3067.311,3067.66,DUT
AUX,3068.311,3068.66,DUT
AUX,3069.311,3069.66,DUT
AUX,3070.311,3070.66,DUT
AUX,3071.311,3071.66,DUT
AUX,3072.311,3072.66,DUT
AUX,3073.311,3073.66,DUT
AUX,3074.311,3074.66,DUT
AUX,3075.311,3075.66,DUT
AUX,3076.311,3076.66,DUT
AUX,3077.311,3077.66,DUT
AUX,3078.311,3078.66,DUT
AUX,3079.311,3079.66,DUT
AUX,3080.311,3080.66,DUT
AUX,3081.311,3081.66,DUT
AUX,3082.311,3082.66,DUT
AUX,3083.311,3083.66,DUT
AUX,3084.311,3084.66,DUT
AUX,3085.311,3085.66,DUT
AUX,3086.311,3086.66,DUT
AUX,3087.311,3087.66,DUT
AUX,3088.311,3088.66,DUT
AUX,3089.311,3089.66,DUT
AUX,3090.311,3090.66,DUT
AUX,3091.311,3091.66,DUT
AUX,3092.311,3092.66,DUT
AUX,3093.311,3093.66,DUT
AUX,3094.311,3094.66,DUT
AUX,3095.311,3095.66,DUT
AUX,3096.311,3096.66,DUT
AUX,3097.311,3097.66,DUT
AUX,3098.311,3098.66,DUT
AUX,3099.311,3099.66,DUT
AUX,3100.311,3100.66,DUT
AUX,3101.311,3101.66,DUT
AUX,3102.311,3102.66,DUT
AUX,3103.311,3103.66,DUT
AUX,3104.311,3104.66,DUT
AUX,3105.311,3105.66,DUT
AUX,3106.311,3106.66,DUT
AUX,3107.311,3107.66,DUT
AUX,3108.311,3108.66,DUT
AUX,3109.311,3109.66,DUT
AUX,3110.311,3110.66,DUT
AUX,3111.311,3111.66,DUT
AUX,3112.311,3112.66,DUT
AUX,3113.311,3113.66,DUT
AUX,3114.311,3114.66,DUT
AUX,3115.311,3115.66,DUT
AUX,3116.311,3116.66,DUT
AUX,3117.311,3117.66,DUT
AUX,3118.311,3118.66,DUT
AUX,3119.311,3119.66,DUT
AUX,3120.311,3120.66,DUT
AUX,3121.311,3121.66,DUT
AUX,3122.311,3122.66,DUT
AUX,3123.311,3123.66,DUT
AUX,3124.311,3124.66,DUT
AUX,3125.311,3125.66,DUT
AUX,3126.311,3126.66,DUT
AUX,3127.311,3127.66,DUT
AUX,3128.311,3128.66,DUT
AUX,3129.311,3129.66,DUT
AUX,3130.311,3130.66,DUT
AUX,3131.311,3131.66,DUT
AUX,3132.311,3132.66,DUT
AUX,3133.311,3133.66,DUT
AUX,3134.311,3134.66,DUT
AUX,3135.311,3135.66,DUT
AUX,3136.311,3136.66,DUT
AUX,3137.311,3137.66,DUT
AUX,3138.311,3138.66,DUT
AUX,3139.311,3139.66,DUT
AUX,3140.311,3140.66,DUT
AUX,3141.311,3141.66,DUT
AUX,3142.311,3142.66,DUT
AUX,3143.311,3143.66,DUT
AUX,3144.311,3144.66,DUT
AUX,3145.311,3145.66,DUT
AUX,3146.311,3146.66,DUT
AUX,3147.311,3147.66,DUT
AUX,3148.311,3148.66,DUT
AUX,3149.311,3149.66,DUT
AUX,3150.311,3150.66,DUT
AUX,3151.311,3151.66,DUT
AUX,3152.311,3152.66,DUT
AUX,3153.311,3153.66,DUT
AUX,3154.311,3154.66,DUT
AUX,3155.311,3155.66,DUT
AUX,3156.311,3156.66,DUT
AUX,3157.311,3157.66,DUT
AUX,3158.311,3158.66,DUT
AUX,3159.311,3159.66,DUT
AUX,3160.311,3160.66,DUT
AUX,3161.311,3161.66,DUT
AUX,3162.311,3162.66,DUT
AUX,3163.311,3163.66,DUT
AUX,3164.311,3164.66,DUT
AUX,3165.311,3165.66,DUT
AUX,3166.311,3166.66,DUT
AUX,3167.311,3167.66,DUT
AUX,3168.311,3168.66,DUT
AUX,3169.311,3169.66,DUT
AUX,3170.311,3170.66,DUT
AUX,3171.311,3171.66,DUT
AUX,3172.311,3172.66,DUT
AUX,3173.311,3173.66,DUT
AUX,3174.311,3174.66,DUT
AUX,3175.311,3175.66,DUT
AUX,3176.311,3176.66,DUT
AUX,3177.311,3177.66,DUT
AUX,3178.311,3178.66,DUT
AUX,3179.311,3179.66,DUT
AUX,3180.311,3180.66,DUT
AUX,3181.311,3181.66,DUT
AUX,3182.311,3182.66,DUT
AUX,3183.311,3183.66,DUT
AUX,3184.311,3184.66,DUT
AUX,3185.311,3185.66,DUT
AUX,3186.311,3186.66,DUT
AUX,3187.311,3187.66,DUT
AUX,3188.311,3188.66,DUT
AUX,3189.311,3189.66,DUT
AUX,3190.311,3190.66,DUT
AUX,3191.311,3191.66,DUT
AUX,3192.311,3192.66,DUT
AUX,3193.311,3193.66,DUT
AUX,3194.311,3194.66,DUT
AUX,3195.311,3195.66,DUT
AUX,3196.311,3196.66,DUT
AUX,3197.311,3197.66,DUT
AUX,3198.311,3198.66,DUT
AUX,3199.311,3199.66,DUT
AUX,3200.311,3200.66,DUT
AUX,3201.311,3201.66,DUT
AUX,3202.311,3202.66,DUT
AUX,3203.311,3203.66,DUT
AUX,3204.311,3204.66,DUT
AUX,3205.311,3205.66,DUT
AUX,3206.311,3206.66,DUT
AUX,3207.311,3207.66,DUT
AUX,3208.311,3208.66,DUT
AUX,3209.311,3209.66,DUT
AUX,3210.311,3210.66,DUT
AUX,3211.311,3211.66,DUT
AUX,3212.311,3212.66,DUT
AUX,3213.311,3213.66,DUT
AUX,3214.311,3214.66,DUT
AUX,3215.311,3215.66,DUT
AUX,3216.311,3216.66,DUT
AUX,3217.311,3217.66,DUT
AUX,3218.311,3218.66,DUT
AUX,3219.311,3219.66,DUT
AUX,3220.311,3220.66,DUT
AUX,3221.311,3221.66,DUT
AUX,3222.311,3222.66,DUT
AUX,3223.311,3223.66,DUT
AUX,3224.311,3224.66,DUT
AUX,3225.311,3225.66,DUT
AUX,3226.311,3226.66,DUT
AUX,3227.311,3227.66,DUT
AUX,3228.311,3228.66,DUT
AUX,3229.311,3229.66,DUT
AUX,3230.311,3230.66,DUT
AUX,3231.311,3231.66,DUT
AUX,3232.311,3232.66,DUT
AUX,3233.311,3233.66,DUT
AUX,3234.311,3234.66,DUT
AUX,3235.311,3235.66,DUT
AUX,3236.311,3236.66,DUT
AUX,3237.311,3237.66,DUT
AUX,3238.311,3238.66,DUT
AUX,3239.311,3239.66,DUT
AUX,3240.311,3240.66,DUT
AUX,3241.311,3241.66,DUT
AUX,3242.311,3242.66,DUT
AUX,3243.311,3243.66,DUT
AUX,3244.311,3244.66,DUT
AUX,3245.311,3245.66,DUT
AUX,3246.311,3246.66,DUT
AUX,3247.311,3247.66,DUT
AUX,3248.311,3248.66,DUT
AUX,3249.311,3249.66,DUT
AUX,3250.311,3250.66,DUT
AUX,3251.311,3251.66,DUT
AUX,3252.311,3252.66,DUT
AUX,3253.311,3253.66,DUT
AUX,3254.311,3254.66,DUT
AUX,3255.311,3255.66,DUT
AUX,3256.311,3256.66,DUT
AUX,3257.311,3257.66,DUT
AUX,3258.311,3258.66,DUT
AUX,3259.311,3259.66,DUT
AUX,3260.311,3260.66,DUT
AUX,3261.311,3261.66,DUT
AUX,3262.311,3262.66,DUT
AUX,3263.311,3263.66,DUT
AUX,3264.311,3264.66,DUT
AUX,3265.311,3265.66,DUT
AUX,3266.311,3266.66,DUT
AUX,3267.311,3267.66,DUT
AUX,3268.311,3268.66,DUT
AUX,3269.311,3269.66,DUT
AUX,3270.311,3270.66,DUT
AUX,3271.311,3271.66,DUT
AUX,3272.311,3272.66,DUT
AUX,3273.311,3273.66,DUT
AUX,3274.311,3274.66,DUT
AUX,3275.311,3275.66,DUT
AUX,3276.311,3276.66,DUT
AUX,3277.311,3277.66,DUT
AUX,3278.311,3278.66,DUT
AUX,3279.311,3279.66,DUT
AUX,3280.311,3280.66,DUT
AUX,3281.311,3281.66,DUT
AUX,3282.311,3282.66,DUT
AUX,3283.311,3283.66,DUT
AUX,3284.311,3284.66,DUT
AUX,3285.311,3285.66,DUT
AUX,3286.311,3286.66,DUT
AUX,3287.311,3287.66,DUT
AUX,3288.311,3288.66,DUT
AUX,3289.311,3289.66,DUT
AUX,3290.311,3290.66,DUT
AUX,3291.311,3291.66,DUT
AUX,3292.311,3292.66,DUT
AUX,3293.311,3293.66,DUT
AUX,3294.311,3294.66,DUT
AUX,3295.311,3295.66,DUT
AUX,3296.311,3296.66,DUT
AUX,3297.311,3297.66,DUT
AUX,3298.311,3298.66,DUT
AUX,3299.311,3299.66,DUT
AUX,3300.311,3300.66,DUT
AUX,3301.311,3301.66,DUT
AUX,3302.311,3302.66,DUT
AUX,3303.311,3303.66,DUT
AUX,3304.311,3304.66,DUT
AUX,3305.311,3305.66,DUT
AUX,3306.311,3306.66,DUT
AUX,3307.311,3307.66,DUT
AUX,3308.311,3308.66,DUT
AUX,3309.311,3309.66,DUT
AUX,3310.311,3310.66,DUT
AUX,3311.311,3311.66,DUT
AUX,3312.311,3312.66,DUT
AUX,3313.311,3313.66,DUT
AUX,3314.311,3314.66,DUT
AUX,3315.311,3315.66,DUT
AUX,3316.311,3316.66,DUT
AUX,3317.311,3317.66,DUT
AUX,3318.311,3318.66,DUT
AUX,3319.311,3319.66,DUT
AUX,3320.311,3320.66,DUT
AUX,3321.311,3321.66,DUT
AUX,3322.311,3322.66,DUT
AUX,3323.311,3323.66,DUT
AUX,3324.311,3324.66,DUT
AUX,3325.311,3325.66,DUT
AUX,3326.311,3326.66,DUT
AUX,3327.311,3327.66,DUT
AUX,3328.311,3328.66,DUT
AUX,3329.311,3329.66,DUT
AUX,3330.311,3330.66,DUT
AUX,3331.311,3331.66,DUT
AUX,3332.311,3332.66,DUT
AUX,3333.311,3333.66,DUT
AUX,3334.311,3334.66,DUT
AUX,3335.311,3335.66,DUT
AUX,3336.311,3336.66,DUT
AUX,3337.311,3337.66,DUT
AUX,3338.311,3338.66,DUT
AUX,3339.311,3339.66,DUT
AUX,3340.311,3340.66,DUT
AUX,3341.311,3341.66,DUT
AUX,3342.311,3342.66,DUT
AUX,3343.311,3343.66,DUT
AUX,3344.311,3344.66,DUT
AUX,3345.311,3345.66,DUT
AUX,3346.311,3346.66,DUT
AUX,3347.311,3347.66,DUT
AUX,3348.311,3348.66,DUT
AUX,3349.311,3349.66,DUT
AUX,3350.311,3350.66,DUT
AUX,3351.311,3351.66,DUT
AUX,3352.311,3352.66,DUT
AUX,3353.311,3353.66,DUT
AUX,3354.311,3354.66,DUT
AUX,3355.311,3355.66,DUT
AUX,3356.311,3356.66,DUT
AUX,3357.311,3357.66,DUT
AUX,3358.311,3358.66,DUT
AUX,3359.311,3359.66,DUT
AUX,3360.311,3360.66,DUT
AUX,3361.311,3361.66,DUT
AUX,3362.311,3362.66,DUT
AUX,3363.311,3363.66,DUT
AUX,3364.311,3364.66,DUT
AUX,3365.311,3365.66,DUT
AUX,3366.311,3366.66,DUT
AUX,3367.311,3367.66,DUT
AUX,3368.311,3368.66,DUT
AUX,3369.311,3369.66,DUT
AUX,3370.311,3370.66,DUT
AUX,3371.311,3371.66,DUT
AUX,3372.311,3372.66,DUT
AUX,3373.311,3373.66,DUT
AUX,3374.311,3374.66,DUT
AUX,3375.311,3375.66,DUT
AUX,3376.311,3376.66,DUT
AUX,3377.311,3377.66,DUT
AUX,3378.311,3378.66,DUT
AUX,3379.311,3379.66,DUT
AUX,3380.311,3380.66,DUT
AUX,3381.311,3381.66,DUT
AUX,3382.311,3382.66,DUT
AUX,3383.311,3383.66,DUT
AUX,3384.311,3384.66,DUT
AUX,3385.311,3385.66,DUT
AUX,3386.311,3386.66,DUT
AUX,3387.311,3387.66,DUT
AUX,3388.311,3388.66,DUT
AUX,3389.311,3389.66,DUT
AUX,3390.311,3390.66,DUT
AUX,3391.311,3391.66,DUT
AUX,3392.311,3392.66,DUT
AUX,3393.311,3393.66,DUT
AUX,3394.311,3394.66,DUT
AUX,3395.311,3395.66,DUT
AUX,3396.311,3396.66,DUT
AUX,3397.311,3397.66,DUT
AUX,3398.311,3398.66,DUT
AUX,3399.311,3399.66,DUT
AUX,3400.311,3400.66,DUT
AUX,3401.311,3401.66,DUT
AUX,3402.311,3402.66,DUT
AUX,3403.311,3403.66,DUT
AUX,3404.311,3404.66,DUT
AUX,3405.311,3405.66,DUT
AUX,3406.311,3406.66,DUT
AUX,3407.311,3407.66,DUT
AUX,3408.311,3408.66,DUT
AUX,3409.311,3409.66,DUT
AUX,3410.311,3410.66,DUT
AUX,3411.311,3411.66,DUT
AUX,3412.311,3412.66,DUT
AUX,3413.311,3413.66,DUT
AUX,3414.311,3414.66,DUT
AUX,3415.311,3415.66,DUT
AUX,3416.311,3416.66,DUT
AUX,3417.311,3417.66,DUT
AUX,3418.311,3418.66,DUT
AUX,3419.311,3419.66,DUT
AUX,3420.311,3420.66,DUT
AUX,3421.311,3421.66,DUT
AUX,3422.311,3422.66,DUT
AUX,3423.311,3423.66,DUT
AUX,3424.311,3424.66,DUT
AUX,3425.311,3425.66,DUT
AUX,3426.311,3426.66,DUT
AUX,3427.311,3427.66,DUT
AUX,3428.311,3428.66,DUT
AUX,3429.311,3429.66,DUT
AUX,3430.311,3430.66,DUT
AUX,3431.311,3431.66,DUT
AUX,3432.311,3432.66,DUT
AUX,3433.311,3433.66,DUT
AUX,3434.311,3434.66,DUT
AUX,3435.311,3435.66,DUT
AUX,3436.311,3436.66,DUT
AUX,3437.311,3437.66,DUT
AUX,3438.311,3438.66,DUT
AUX,3439.311,3439.66,DUT
AUX,3440.311,3440.66,DUT
AUX,3441.311,3441.66,DUT
AUX,3442.311,3442.66,DUT
AUX,3443.311,3443.66,DUT
AUX,3444.311,3444.66,DUT
AUX,3445.311,3445.66,DUT
AUX,3446.311,3446.66,DUT
AUX,3447.311,3447.66,DUT
AUX,3448.311,3448.66,DUT
AUX,3449.311,3449.66,DUT
AUX,3450.311,3450.66,DUT
AUX,3451.311,3451.66,DUT
AUX,3452.311,3452.66,DUT
AUX,3453.311,3453.66,DUT
AUX,3454.311,3454.66,DUT
AUX,3455.311,3455.66,DUT
AUX,3456.311,3456.66,DUT
AUX,3457.311,3457.66,DUT
AUX,3458.311,3458.66,DUT
AUX,3459.311,3459.66,DUT
AUX,3460.311,3460.66,DUT
AUX,3461.311,3461.66,DUT
AUX,3462.311,3462.66,DUT
AUX,3463.311,3463.66,DUT
AUX,3464.311,3464.66,DUT
AUX,3465.311,3465.66,DUT
AUX,3466.311,3466.66,DUT
AUX,3467.311,3467.66,DUT
AUX,3468.311,3468.66,DUT
AUX,3469.311,3469.66,DUT
AUX,3470.311,3470.66,DUT
AUX,3471.311,3471.66,DUT
AUX,3472.311,3472.66,DUT
AUX,3473.311,3473.66,DUT
AUX,3474.311,3474.66,DUT
AUX,3475.311,3475.66,DUT
AUX,3476.311,3476.66,DUT
AUX,3477.311,3477.66,DUT
AUX,3478.311,3478.66,DUT
AUX,3479.311,3479.66,DUT
AUX,3480.311,3480.66,DUT
AUX,3481.311,3481.66,DUT
AUX,3482.311,3482.66,DUT
AUX,3483.311,3483.66,DUT
AUX,3484.311,3484.66,DUT
AUX,3485.311,3485.66,DUT
AUX,3486.311,3486.66,DUT
AUX,3487.311,3487.66,DUT
AUX,3488.311,3488.66,DUT
AUX,3489.311,3489.66,DUT
AUX,3490.311,3490.66,DUT
AUX,3491.311,3491.66,DUT
AUX,3492.311,3492.66,DUT
AUX,3493.311,3493.66,DUT
AUX,3494.311,3494.66,DUT
AUX,3495.311,3495.66,DUT
AUX,3496.311,3496.66,DUT
AUX,3497.311,3497.66,DUT
AUX,3498.311,3498.66,DUT
AUX,3499.311,3499.66,DUT
AUX,3500.311,3500.66,DUT
AUX,3501.311,3501.66,DUT
AUX,3502.311,3502.66,DUT
AUX,3503.311,3503.66,DUT
AUX,3504.311,3504.66,DUT
AUX,3505.311,3505.66,DUT
AUX,3506.311,3506.66,DUT
AUX,3507.311,3507.66,DUT
AUX,3508.311,3508.66,DUT
AUX,3509.311,3509.66,DUT
AUX,3510.311,3510.66,DUT
AUX,3511.311,3511.66,DUT
AUX,3512.311,3512.66,DUT
AUX,3513.311,3513.66,DUT
AUX,3514.311,3514.66,DUT
AUX,3515.311,3515.66,DUT
AUX,3516.311,3516.66,DUT
AUX,3517.311,3517.66,DUT
AUX,3518.311,3518.66,DUT
AUX,3519.311,3519.66,DUT
AUX,3520.311,3520.66,DUT
AUX,3521.311,3521.66,DUT
AUX,3522.311,3522.66,DUT
AUX,3523.311,3523.66,DUT
AUX,3524.311,3524.66,DUT
AUX,3525.311,3525.66,DUT
AUX,3526.311,3526.66,DUT
AUX,3527.311,3527.66,DUT
AUX,3528.311,3528.66,DUT
AUX,3529.311,3529.66,DUT
AUX,3530.311,3530.66,DUT
AUX,3531.311,3531.66,DUT
AUX,3532.311,3532.66,DUT
AUX,3533.311,3533.66,DUT
AUX,3534.311,3534.66,DUT
AUX,3535.311,3535.66,DUT
AUX,3536.311,3536.66,DUT
AUX,3537.311,3537.66,DUT
AUX,3538.311,3538.66,DUT
AUX,3539.311,3539.66,DUT
AUX,3540.311,3540.66,DUT
AUX,3541.311,3541.66,DUT
AUX,3542.311,3542.66,DUT
AUX,3543.311,3543.66,DUT
AUX,3544.311,3544.66,DUT
AUX,3545.311,3545.66,DUT
AUX,3546.311,3546.66,DUT
AUX,3547.311,3547.66,DUT
AUX,3548.311,3548.66,DUT
AUX,3549.311,3549.66,DUT
AUX,3550.311,3550.66,DUT
AUX,3551.311,3551.66,DUT
AUX,3552.311,3552.66,DUT
AUX,3553.311,3553.66,DUT
AUX,3554.311,3554.66,DUT
AUX,3555.311,3555.66,DUT
AUX,3556.311,3556.66,DUT
AUX,3557.311,3557.66,DUT
AUX,3558.311,3558.66,DUT
AUX,3559.311,3559.66,DUT
AUX,3560.311,3560.66,DUT
AUX,3561.311,3561.66,DUT
AUX,3562.311,3562.66,DUT
AUX,3563.311,3563.66,DUT
AUX,3564.311,3564.66,DUT
AUX,3565.311,3565.66,DUT
AUX,3566.311,3566.66,DUT
AUX,3567.311,3567.66,DUT
AUX,3568.311,3568.66,DUT
AUX,3569.311,3569.66,DUT
AUX,3570.311,3570.66,DUT
AUX,3571.311,3571.66,DUT
AUX,3572.311,3572.66,DUT
AUX,3573.311,3573.66,DUT
AUX,3574.311,3574.66,DUT
AUX,3575.311,3575.66,DUT
AUX,3576.311,3576.66,DUT
AUX,3577.311,3577.66,DUT
AUX,3578.311,3578.66,DUT
AUX,3579.311,3579.66,DUT
AUX,3580.311,3580.66,DUT
AUX,3581.311,3581.66,DUT
AUX,3582.311,3582.66,DUT
AUX,3583.311,3583.66,DUT
AUX,3584.311,3584.66,DUT
AUX,3585.311,3585.66,DUT
AUX,3586.311,3586.66,DUT
AUX,3587.311,3587.66,DUT
AUX,3588.311,3588.66,DUT
AUX,3589.311,3589.66,DUT
AUX,3590.311,3590.66,DUT
AUX,3591.311,3591.66,DUT
AUX,3592.311,3592.66,DUT
AUX,3593.311,3593.66,DUT
AUX,3594.311,3594.66,DUT
AUX,3595.311,3595.66,DUT
AUX,3596.311,3596.66,DUT
AUX,3597.311,3597.66,DUT
AUX,3598.311,3598.66,DUT
AUX,3599.311,3599.66,DUT
AUX,3600.311,3600.66,DUT
AUX,3601.311,3601.66,DUT
AUX,3602.311,3602.66,DUT
AUX,3603.311,3603.66,DUT
AUX,3604.311,3604.66,DUT
AUX,3605.311,3605.66,DUT
AUX,3606.311,3606.66,DUT
AUX,3607.311,3607.66,DUT
AUX,3608.311,3608.66,DUT
AUX,3609.311,3609.66,DUT
AUX,3610.311,3610.66,DUT
AUX,3611.311,3611.66,DUT
AUX,3612.311,3612.66,DUT
AUX,3613.311,3613.66,DUT
AUX,3614.311,3614.66,DUT
AUX,3615.311,3615.66,DUT
AUX,3616.311,3616.66,DUT
AUX,3617.311,3617.66,DUT
AUX,3618.311,3618.66,DUT
AUX,3619.311,3619.66,DUT
AUX,3620.311,3620.66,DUT
AUX,3621.311,3621.66,DUT
AUX,3622.311,3622.66,DUT
AUX,3623.311,3623.66,DUT
AUX,3624.311,3624.66,DUT
AUX,3625.311,3625.66,DUT
AUX,3626.311,3626.66,DUT
AUX,3627.311,3627.66,DUT
AUX,3628.311,3628.66,DUT
AUX,3629.311,3629.66,DUT
AUX,3630.311,3630.66,DUT
AUX,3631.311,3631.66,DUT
AUX,3632.311,3632.66,DUT
AUX,3633.311,3633.66,DUT
AUX,3634.311,3634.66,DUT
AUX,3635.311,3635.66,DUT
AUX,3636.311,3636.66,DUT
AUX,3637.311,3637.66,DUT
AUX,3638.311,3638.66,DUT
AUX,3639.311,3639.66,DUT
AUX,3640.311,3640.66,DUT
AUX,3641.311,3641.66,DUT
AUX,3642.311,3642.66,DUT
AUX,3643.311,3643.66,DUT
AUX,3644.311,3644.66,DUT
AUX,3645.311,3645.66,DUT
AUX,3646.311,3646.66,DUT
AUX,3647.311,3647.66,DUT
AUX,3648.311,3648.66,DUT
AUX,3649.311,3649.66,DUT
AUX,3650.311,3650.66,DUT
AUX,3651.311,3651.66,DUT
AUX,3652.311,3652.66,DUT
AUX,3653.311,3653.66,DUT
AUX,3654.311,3654.66,DUT
AUX,3655.311,3655.66,DUT
AUX,3656.311,3656.66,DUT
AUX,3657.311,3657.66,DUT
AUX,3658.311,3658.66,DUT
AUX,3659.311,3659.66,DUT
AUX,3660.311,3660.66,DUT
AUX,3661.311,3661.66,DUT
AUX,3662.311,3662.66,DUT
AUX,3663.311,3663.66,DUT
AUX,3664.311,3664.66,DUT
AUX,3665.311,3665.66,DUT
AUX,3666.311,3666.66,DUT
AUX,3667.311,3667.66,DUT
AUX,3668.311,3668.66,DUT
AUX,3669.311,3669.66,DUT
AUX,3670.311,3670.66,DUT
AUX,3671.311,3671.66,DUT
AUX,3672.311,3672.66,DUT
AUX,3673.311,3673.66,DUT
AUX,3674.311,3674.66,DUT
AUX,3675.311,3675.66,DUT
AUX,3676.311,3676.66,DUT
AUX,3677.311,3677.66,DUT
AUX,3678.311,3678.66,DUT
AUX,3679.311,3679.66,DUT
AUX,3680.311,3680.66,DUT
AUX,3681.311,3681.66,DUT
AUX,3682.311,3682.66,DUT
AUX,3683.311,3683.66,DUT
AUX,3684.311,3684.66,DUT
AUX,3685.311,3685.66,DUT
AUX,3686.311,3686.66,DUT
AUX,3687.311,3687.66,DUT
AUX,3688.311,3688.66,DUT
AUX,3689.311,3689.66,DUT
AUX,3690.311,3690.66,DUT
AUX,3691.311,3691.66,DUT
AUX,3692.311,3692.66,DUT
AUX,3693.311,3693.66,DUT
AUX,3694.311,3694.66,DUT
AUX,3695.311,3695.66,DUT
AUX,3696.311,3696.66,DUT
AUX,3697.311,3697.66,DUT
AUX,3698.311,3698.66,DUT
AUX,3699.311,3699.66,DUT
AUX,3700.311,3700.66,DUT
AUX,3701.311,3701.66,DUT
AUX,3702.311,3702.66,DUT
AUX,3703.311,3703.66,DUT
AUX,3704.311,3704.66,DUT
AUX,3705.311,3705.66,DUT
AUX,3706.311,3706.66,DUT
AUX,3707.311,3707.66,DUT
AUX,3708.311,3708.66,DUT
AUX,3709.311,3709.66,DUT
AUX,3710.311,3710.66,DUT
AUX,3711.311,3711.66,DUT
AUX,3712.311,3712.66,DUT
AUX,3713.311,3713.66,DUT
AUX,3714.311,3714.66,DUT
AUX,3715.311,3715.66,DUT
AUX,3716.311,3716.66,DUT
AUX,3717.311,3717.66,DUT
AUX,3718.311,3718.66,DUT
AUX,3719.311,3719.66,DUT
AUX,3720.311,3720.66,DUT
AUX,3721.311,3721.66,DUT
AUX,3722.311,3722.66,DUT
AUX,3723.311,3723.66,DUT
AUX,3724.311,3724.66,DUT
AUX,3725.311,3725.66,DUT
AUX,3726.311,3726.66,DUT
AUX,3727.311,3727.66,DUT
AUX,3728.311,3728.66,DUT
AUX,3729.311,3729.66,DUT
AUX,3730.311,3730.66,DUT
AUX,3731.311,3731.66,DUT
AUX,3732.311,3732.66,DUT
AUX,3733.311,3733.66,DUT
AUX,3734.311,3734.66,DUT
AUX,3735.311,3735.66,DUT
AUX,3736.311,3736.66,DUT
AUX,3737.311,3737.66,DUT
AUX,3738.311,3738.66,DUT
AUX,3739.311,3739.66,DUT
AUX,3740.311,3740.66,DUT
AUX,3741.311,3741.66,DUT
AUX,3742.311,3742.66,DUT
AUX,3743.311,3743.66,DUT
AUX,3744.311,3744.66,DUT
AUX,3745.311,3745.66,DUT
AUX,3746.311,3746.66,DUT
AUX,3747.311,3747.66,DUT
AUX,3748.311,3748.66,DUT
AUX,3749.311,3749.66,DUT
AUX,3750.311,3750.66,DUT
AUX,3751.311,3751.66,DUT
AUX,3752.311,3752.66,DUT
AUX,3753.311,3753.66,DUT
AUX,3754.311,3754.66,DUT
AUX,3755.311,3755.66,DUT
